id,cliente_id,data_emissao,data_vencimento,valor,status
3227,500,2024-07-11,2024-08-02,2164.39,2
3228,501,2024-07-15,2024-08-22,2214.73,2
3229,501,2025-01-12,2025-02-10,3510.45,1
3230,501,2025-03-27,2025-05-02,3637.86,2
3231,501,2025-05-26,2025-06-22,1011.72,2
3232,501,2024-07-23,2024-09-05,1153.67,4
3233,501,2024-06-28,2024-08-10,3454.22,2
3234,501,2024-10-28,2024-12-02,1698.39,3
3235,501,2024-08-15,2024-09-10,2995.01,1
3236,501,2024-06-19,2024-07-18,3640.29,3
3237,501,2024-09-13,2024-09-30,4523.2,2
3238,502,2024-10-09,2024-11-13,2888.61,2
3239,502,2024-12-29,2025-01-14,3885.07,2
3240,502,2024-07-31,2024-08-15,3220.71,2
3241,502,2024-06-11,2024-07-06,104.81,2
3242,502,2024-11-20,2024-12-23,3834.84,1
3243,502,2025-03-29,2025-04-28,997.24,3
3244,502,2024-12-01,2025-01-01,2943.95,2
3245,503,2025-05-17,2025-06-24,4397.69,2
3246,503,2025-05-10,2025-06-10,1395.16,2
3247,503,2024-09-07,2024-10-14,2870.43,2
3248,503,2025-05-26,2025-06-17,3422.08,2
3249,503,2025-01-11,2025-02-17,2985.66,1
3250,503,2024-09-18,2024-10-15,3404.32,1
3251,503,2024-10-12,2024-11-01,4980.8,2
3252,503,2025-01-14,2025-02-24,4051.61,1
3253,503,2024-07-28,2024-08-16,699.64,2
3254,503,2025-03-04,2025-03-29,1205.19,2
3255,504,2024-07-30,2024-09-13,1236.62,3
3256,504,2024-06-21,2024-07-20,2520.13,1
3257,504,2024-09-14,2024-10-03,1825.42,1
3258,504,2025-03-23,2025-05-05,4035.81,4
3259,504,2024-10-11,2024-11-08,111.54,3
3260,504,2025-04-27,2025-05-15,886.74,3
3261,504,2024-08-12,2024-09-16,1097.13,2
3262,504,2024-07-05,2024-07-24,3508.34,1
3263,504,2025-03-28,2025-04-25,510.36,4
3264,505,2024-12-29,2025-01-28,552.54,2
3265,505,2024-06-09,2024-07-02,318.27,1
3266,505,2024-12-12,2025-01-03,719.76,4
3267,505,2025-03-03,2025-04-06,3903.43,2
3268,505,2025-04-07,2025-04-26,2027.86,1
3269,506,2024-12-23,2025-02-05,1211.86,4
3270,506,2025-01-11,2025-02-14,2916.72,3
3271,506,2024-12-03,2024-12-30,119.9,4
3272,506,2025-04-11,2025-05-09,1963.37,1
3273,506,2025-02-02,2025-02-21,4420.96,2
3274,507,2024-08-22,2024-10-02,2331.52,2
3275,507,2024-07-18,2024-08-12,3921.66,2
3276,507,2025-02-02,2025-03-07,4965.24,2
3277,507,2025-05-18,2025-06-28,2946.16,2
3278,507,2024-07-15,2024-08-02,1518.3,4
3279,507,2024-09-24,2024-10-26,3689.55,4
3280,507,2024-09-29,2024-11-01,1287.43,3
3281,507,2025-03-09,2025-04-08,2990.39,2
3282,507,2025-02-14,2025-03-06,4912.63,1
3283,507,2025-03-09,2025-04-13,2098.66,3
3284,508,2024-07-16,2024-08-05,563.95,1
3285,508,2025-02-16,2025-03-26,4658.44,2
3286,508,2024-06-07,2024-07-13,2769.28,2
3287,508,2024-12-27,2025-01-24,1726.67,2
3288,508,2025-03-01,2025-03-19,4386.58,4
3289,508,2024-07-02,2024-08-04,655.79,1
3290,508,2025-01-25,2025-02-16,4064.46,3
3291,508,2025-01-13,2025-02-27,2199.38,4
3292,508,2025-04-20,2025-05-11,1914.25,2
3293,508,2025-04-16,2025-05-30,2898.47,2
3294,509,2024-08-31,2024-10-12,4398.34,2
3295,509,2024-09-24,2024-11-02,3699.05,1
3296,509,2025-05-16,2025-06-06,2731.51,2
3297,509,2024-09-22,2024-10-25,3222.17,2
3298,509,2025-04-04,2025-05-15,4167.27,2
3299,509,2024-12-22,2025-01-12,773.97,2
3300,509,2025-01-06,2025-02-06,3421.51,2
3301,509,2024-08-03,2024-09-09,3023.12,1
3302,510,2024-11-17,2024-12-03,1289.68,2
3303,510,2024-11-28,2025-01-04,1320.73,2
3304,510,2024-12-28,2025-01-17,3244.6,2
3305,510,2024-10-10,2024-11-24,3931.69,4
3306,511,2025-05-08,2025-06-15,1260.43,2
3307,511,2025-02-25,2025-03-15,1907.99,3
3308,511,2025-03-07,2025-04-15,2566.93,1
3309,511,2024-07-05,2024-08-02,3977.58,2
3310,512,2024-09-17,2024-10-24,4750.48,2
3311,512,2025-01-23,2025-03-06,1065.74,1
3312,512,2024-07-28,2024-09-03,3290.88,1
3313,512,2025-02-08,2025-03-03,2783.77,2
3314,512,2025-02-15,2025-03-09,3523.4,2
3315,512,2025-03-13,2025-04-01,400.64,2
3316,512,2024-08-30,2024-09-14,4131.44,4
3317,512,2025-06-03,2025-07-07,3787.48,1
3318,512,2024-08-02,2024-08-27,202.24,2
3319,512,2024-11-01,2024-12-06,4343.99,2
3320,513,2025-05-05,2025-05-27,1043.13,2
3321,513,2025-01-26,2025-02-27,2767.57,2
3322,513,2024-06-22,2024-07-13,3822.88,2
3323,513,2024-10-01,2024-11-06,2164.91,2
3324,513,2024-08-28,2024-09-30,2102.0,2
3325,513,2024-06-07,2024-07-14,1031.14,2
3326,513,2024-08-19,2024-09-29,3281.25,2
3327,513,2024-11-18,2024-12-20,1491.45,4
3328,513,2025-05-28,2025-07-05,2117.93,1
3329,513,2024-11-10,2024-12-20,239.87,2
3330,514,2024-08-28,2024-09-28,1003.73,2
3331,514,2025-04-24,2025-06-05,4003.59,2
3332,514,2025-05-04,2025-06-11,1669.4,2
3333,514,2025-05-15,2025-06-17,1537.28,2
3334,514,2024-10-25,2024-12-02,1652.66,2
3335,514,2025-04-15,2025-05-22,1953.03,4
3336,514,2024-10-12,2024-11-13,3626.57,1
3337,515,2024-09-16,2024-10-30,4457.69,2
3338,515,2024-12-29,2025-02-02,4447.46,2
3339,515,2024-08-09,2024-09-14,1138.65,2
3340,516,2024-09-07,2024-10-05,1231.27,2
3341,516,2024-11-21,2024-12-31,1686.92,2
3342,516,2024-10-28,2024-11-18,3794.9,4
3343,516,2024-08-02,2024-09-16,4042.99,1
3344,517,2025-02-11,2025-03-14,4957.36,1
3345,517,2025-04-09,2025-05-18,4528.3,1
3346,517,2024-10-19,2024-11-05,1893.42,2
3347,518,2024-10-02,2024-11-02,716.91,1
3348,518,2024-08-04,2024-08-20,1520.25,2
3349,518,2024-12-07,2024-12-30,4745.54,1
3350,518,2024-11-08,2024-12-08,2963.87,2
3351,518,2025-05-01,2025-05-24,1403.37,3
3352,518,2024-07-23,2024-08-10,2064.63,1
3353,518,2024-11-25,2024-12-19,187.56,2
3354,518,2025-01-07,2025-01-31,2439.31,2
3355,519,2024-07-31,2024-09-09,242.43,2
3356,519,2025-02-04,2025-02-25,2462.68,2
3357,519,2024-12-10,2025-01-16,1278.13,4
3358,519,2025-01-23,2025-03-05,1813.43,2
3359,520,2025-05-31,2025-06-20,1475.28,1
3360,520,2024-09-07,2024-10-09,3753.12,2
3361,520,2025-01-23,2025-03-03,3030.76,2
3362,520,2024-12-23,2025-01-27,1636.34,1
3363,520,2024-07-03,2024-08-05,176.5,1
3364,520,2024-10-30,2024-11-24,3498.18,1
3365,520,2024-06-30,2024-08-04,2846.19,4
3366,520,2025-06-05,2025-07-11,4810.42,2
3367,520,2024-08-30,2024-10-04,3582.42,3
3368,520,2025-05-09,2025-06-07,3589.07,2
3369,521,2025-03-12,2025-04-02,4609.13,3
3370,521,2024-07-31,2024-08-23,2526.23,2
3371,521,2024-12-28,2025-02-08,2857.11,2
3372,521,2025-05-13,2025-06-17,4651.03,2
3373,521,2024-09-22,2024-10-30,2659.73,2
3374,521,2024-12-04,2024-12-22,2099.83,4
3375,522,2024-06-18,2024-08-02,346.48,2
3376,522,2025-05-18,2025-06-17,3268.28,2
3377,522,2025-03-11,2025-04-25,1970.54,2
3378,522,2024-10-09,2024-10-27,2174.01,3
3379,523,2025-05-26,2025-06-11,1302.46,2
3380,523,2024-08-03,2024-09-12,1729.73,4
3381,523,2025-02-03,2025-03-13,1899.78,3
3382,523,2024-09-12,2024-10-27,2276.23,2
3383,523,2025-01-08,2025-01-27,429.0,2
3384,523,2025-01-15,2025-02-28,2499.95,2
3385,523,2024-10-08,2024-11-02,4587.45,1
3386,523,2025-03-01,2025-03-25,4597.93,3
3387,524,2025-03-01,2025-04-11,289.71,2
3388,524,2024-09-14,2024-10-08,3648.55,2
3389,524,2024-11-25,2024-12-17,1697.48,2
3390,524,2024-12-01,2025-01-15,1514.44,3
3391,524,2024-11-09,2024-11-25,2047.76,2
3392,524,2024-09-29,2024-11-11,3920.43,2
3393,524,2024-09-30,2024-10-16,2546.09,1
3394,525,2024-10-30,2024-11-17,2240.32,3
3395,525,2024-10-19,2024-11-16,502.85,4
3396,525,2024-11-25,2024-12-22,3015.23,2
3397,525,2024-10-31,2024-11-23,3800.0,2
3398,526,2024-08-03,2024-08-21,2739.77,1
3399,526,2024-11-22,2025-01-06,2542.14,2
3400,526,2024-09-07,2024-09-23,2270.23,1
3401,526,2025-05-01,2025-06-02,4037.62,4
3402,526,2024-12-11,2025-01-06,2572.89,2
3403,526,2024-06-08,2024-07-09,280.82,2
3404,526,2025-05-09,2025-06-16,1305.98,2
3405,527,2024-10-29,2024-11-23,341.68,2
3406,527,2024-08-01,2024-09-14,3108.47,1
3407,527,2024-11-13,2024-12-21,671.86,2
3408,527,2025-01-18,2025-02-10,3270.21,1
3409,527,2024-10-05,2024-10-21,1764.01,2
3410,527,2024-07-04,2024-08-15,3658.12,2
3411,527,2025-01-12,2025-02-20,3504.32,1
3412,527,2024-07-04,2024-08-05,3247.57,2
3413,528,2025-03-30,2025-04-30,2731.48,2
3414,528,2024-10-05,2024-10-22,1850.71,2
3415,528,2025-02-13,2025-03-01,3932.61,2
3416,528,2024-11-15,2024-12-01,2335.86,2
3417,528,2024-07-30,2024-09-06,4484.36,2
3418,528,2024-08-20,2024-09-07,2861.72,2
3419,528,2024-12-05,2025-01-11,1767.48,1
3420,528,2024-08-19,2024-09-23,2649.02,2
3421,528,2025-03-13,2025-04-05,2698.82,2
3422,529,2024-12-02,2025-01-14,1844.34,1
3423,529,2024-08-14,2024-09-08,4787.72,2
3424,529,2025-02-04,2025-02-26,851.5,2
3425,529,2025-02-17,2025-03-29,4988.38,1
3426,529,2024-12-04,2025-01-17,889.53,2
3427,529,2025-02-07,2025-02-24,168.65,1
3428,529,2024-12-13,2025-01-18,2129.12,2
3429,530,2025-02-19,2025-03-25,657.81,2
3430,530,2025-05-27,2025-07-05,4764.09,2
3431,530,2025-05-11,2025-06-03,874.62,4
3432,530,2024-11-26,2024-12-29,4432.75,1
3433,530,2024-06-24,2024-07-11,3519.08,3
3434,530,2024-11-15,2024-12-09,1311.96,3
3435,530,2024-11-15,2024-12-08,3303.15,2
3436,530,2024-12-18,2025-01-13,3619.75,2
3437,531,2024-11-25,2024-12-18,1794.73,3
3438,531,2024-12-26,2025-01-27,3238.0,2
3439,531,2024-06-08,2024-07-18,3492.81,1
3440,531,2024-12-17,2025-01-07,2623.72,2
3441,531,2025-01-10,2025-02-12,4030.66,3
3442,531,2024-06-30,2024-07-18,3841.39,2
3443,531,2025-02-15,2025-03-18,3158.87,2
3444,531,2024-07-07,2024-08-03,4698.74,2
3445,531,2025-01-10,2025-02-17,4074.97,2
3446,532,2024-06-10,2024-07-14,2510.83,3
3447,532,2025-03-25,2025-04-22,3468.42,2
3448,532,2024-12-12,2025-01-13,586.96,1
3449,532,2024-11-22,2024-12-25,4641.54,1
3450,532,2024-06-30,2024-07-19,185.94,2
3451,532,2024-08-06,2024-09-01,4214.15,1
3452,532,2024-09-23,2024-10-20,3638.99,4
3453,532,2024-08-09,2024-09-14,2863.85,3
3454,532,2024-08-11,2024-08-26,1064.38,1
3455,533,2024-06-07,2024-06-29,2685.87,3
3456,533,2024-07-17,2024-08-09,3961.05,2
3457,533,2025-05-21,2025-06-30,1890.18,2
3458,533,2025-02-21,2025-03-17,3195.98,2
3459,533,2024-08-29,2024-10-07,1377.42,2
3460,533,2024-10-24,2024-11-26,4293.22,2
3461,533,2024-08-01,2024-09-02,1011.5,2
3462,534,2024-12-19,2025-01-17,1734.73,2
3463,534,2025-01-12,2025-02-13,4082.38,1
3464,534,2025-02-25,2025-03-19,1279.69,2
3465,534,2025-06-03,2025-07-14,2536.74,2
3466,534,2024-12-03,2025-01-10,4562.64,1
3467,534,2024-09-02,2024-09-18,4044.5,2
3468,534,2024-07-22,2024-08-18,4490.32,3
3469,534,2024-12-30,2025-01-17,820.81,1
3470,534,2024-07-18,2024-08-08,3846.02,2
3471,535,2025-04-28,2025-06-06,2325.57,2
3472,535,2025-05-14,2025-06-25,698.87,2
3473,535,2024-10-03,2024-11-08,1088.53,1
3474,535,2025-05-30,2025-06-15,3642.16,3
3475,535,2025-01-11,2025-02-15,3930.29,2
3476,535,2024-12-21,2025-02-01,2153.01,2
3477,535,2024-07-20,2024-08-05,2725.36,2
3478,535,2025-04-24,2025-05-13,2034.32,2
3479,535,2025-02-14,2025-03-23,953.06,4
3480,535,2024-08-18,2024-10-01,2790.49,4
3481,536,2024-08-18,2024-09-03,3596.44,3
3482,536,2024-09-05,2024-10-14,447.81,2
3483,536,2024-06-10,2024-07-05,3301.43,1
3484,536,2024-07-17,2024-08-22,4536.53,2
3485,536,2025-04-12,2025-05-05,2254.58,2
3486,537,2024-07-02,2024-08-06,3329.62,1
3487,537,2024-09-07,2024-10-13,4576.11,2
3488,537,2024-09-06,2024-10-08,4874.31,2
3489,538,2024-11-28,2024-12-30,2473.98,4
3490,538,2024-08-02,2024-08-22,1298.16,2
3491,538,2024-06-18,2024-07-07,3672.91,3
3492,538,2025-04-25,2025-06-08,4928.88,2
3493,538,2024-08-09,2024-09-13,4043.26,2
3494,538,2024-10-30,2024-11-24,2289.15,3
3495,538,2025-03-15,2025-04-23,2148.59,2
3496,538,2024-08-09,2024-09-12,892.61,1
3497,539,2025-02-01,2025-02-25,1129.89,3
3498,539,2025-06-06,2025-07-01,3864.6,2
3499,539,2024-06-27,2024-07-13,2057.73,3
3500,539,2025-01-25,2025-03-08,4881.73,3
3501,540,2024-09-19,2024-10-13,2177.53,2
3502,540,2025-03-15,2025-04-03,1397.88,2
3503,540,2024-09-10,2024-09-25,4688.14,2
3504,540,2025-01-03,2025-01-22,2317.58,2
3505,540,2024-11-06,2024-12-16,2086.11,2
3506,541,2024-08-14,2024-09-20,4840.88,1
3507,541,2024-07-06,2024-07-28,2201.25,1
3508,541,2024-10-06,2024-11-04,3619.22,2
3509,541,2024-07-05,2024-08-11,3768.96,2
3510,541,2024-10-25,2024-11-20,2557.07,2
3511,542,2024-06-08,2024-06-25,3692.94,2
3512,542,2024-10-04,2024-11-11,450.27,3
3513,542,2024-09-13,2024-09-29,2020.14,3
3514,542,2024-07-16,2024-08-18,974.75,1
3515,543,2024-06-26,2024-07-31,2715.32,1
3516,543,2025-04-28,2025-06-10,3687.92,2
3517,543,2024-09-06,2024-10-14,4260.66,4
3518,543,2024-08-04,2024-09-14,152.68,2
3519,543,2025-02-26,2025-04-05,4775.07,1
3520,543,2024-10-13,2024-11-07,3084.41,1
3521,543,2024-12-20,2025-01-30,2669.45,1
3522,544,2025-01-19,2025-02-05,2958.54,2
3523,544,2024-10-22,2024-11-20,2545.72,1
3524,544,2024-12-28,2025-02-03,3500.27,2
3525,544,2025-04-13,2025-05-16,973.96,2
3526,544,2025-05-22,2025-06-14,1797.57,2
3527,544,2025-03-14,2025-04-02,3834.57,2
3528,544,2024-09-13,2024-10-25,4587.06,1
3529,545,2024-07-04,2024-08-12,1613.1,2
3530,545,2024-12-14,2025-01-18,4001.89,2
3531,545,2024-12-17,2025-01-05,3311.69,4
3532,545,2024-08-03,2024-09-09,4582.66,2
3533,545,2025-03-09,2025-04-07,2681.53,1
3534,545,2024-12-07,2025-01-12,3897.67,2
3535,545,2025-03-13,2025-03-31,3611.18,3
3536,545,2025-02-02,2025-03-18,2222.13,2
3537,545,2024-09-12,2024-10-01,2270.3,1
3538,545,2025-03-23,2025-04-24,1515.33,2
3539,546,2025-03-08,2025-04-19,4730.28,2
3540,546,2024-08-12,2024-09-25,4687.88,2
3541,546,2025-05-14,2025-06-16,3432.15,3
3542,546,2025-03-16,2025-04-06,669.36,2
3543,546,2024-12-15,2025-01-26,2455.12,2
3544,546,2024-07-26,2024-09-09,943.31,2
3545,546,2024-10-04,2024-11-15,1091.67,4
3546,547,2025-04-24,2025-06-04,2246.19,2
3547,547,2025-04-22,2025-05-28,2980.04,2
3548,547,2024-10-20,2024-12-01,1856.23,2
3549,548,2024-11-06,2024-11-22,3346.28,3
3550,548,2024-10-21,2024-11-21,3686.47,2
3551,548,2024-08-21,2024-10-05,705.48,4
3552,548,2024-09-13,2024-10-04,4246.37,2
3553,548,2024-08-19,2024-09-29,446.94,2
3554,548,2025-02-12,2025-03-06,2056.29,2
3555,548,2024-10-23,2024-11-29,4531.04,2
3556,548,2025-05-23,2025-06-28,718.45,2
3557,548,2024-12-24,2025-02-06,316.77,2
3558,549,2024-12-24,2025-01-26,194.86,4
3559,549,2024-11-09,2024-11-27,346.73,4
3560,549,2024-06-09,2024-07-05,2002.63,2
3561,550,2025-02-03,2025-03-20,4257.4,2
3562,550,2025-05-04,2025-06-11,1526.46,2
3563,550,2024-10-22,2024-12-02,741.26,2
3564,550,2025-03-08,2025-03-27,561.86,2
3565,550,2024-09-24,2024-10-31,1749.76,2
3566,550,2025-02-23,2025-03-24,720.77,2
3567,550,2024-08-13,2024-09-13,3517.88,1
3568,550,2025-01-14,2025-02-08,4653.82,4
3569,550,2025-03-03,2025-03-31,4800.73,3
3570,551,2025-03-05,2025-03-31,2235.04,1
3571,551,2025-01-19,2025-02-20,3130.07,2
3572,551,2025-03-22,2025-05-02,1656.39,2
3573,551,2025-05-28,2025-07-04,2419.71,1
3574,551,2025-01-29,2025-03-13,3934.55,2
3575,551,2025-02-25,2025-03-23,3151.58,2
3576,551,2025-01-23,2025-03-07,3070.4,4
3577,551,2024-08-14,2024-09-20,3311.63,2
3578,551,2024-07-14,2024-08-25,2944.76,4
3579,552,2024-11-09,2024-12-10,3188.7,2
3580,552,2025-05-20,2025-06-08,4909.27,2
3581,552,2025-04-10,2025-05-09,2904.73,2
3582,552,2025-01-04,2025-02-04,4120.8,3
3583,552,2024-06-14,2024-07-23,757.34,3
3584,552,2025-01-28,2025-03-11,4334.71,2
3585,553,2024-08-06,2024-09-11,2920.04,2
3586,553,2024-12-01,2024-12-20,3633.65,2
3587,553,2025-04-20,2025-05-12,2994.72,4
3588,553,2025-06-03,2025-06-21,4175.78,2
3589,554,2025-05-19,2025-06-04,1584.95,1
3590,554,2024-10-13,2024-11-20,4227.24,4
3591,554,2024-07-03,2024-07-18,1815.72,1
3592,554,2024-07-11,2024-07-31,503.86,1
3593,554,2025-05-09,2025-06-09,2402.74,2
3594,554,2024-07-29,2024-08-24,1758.5,1
3595,555,2025-03-24,2025-04-11,2787.12,1
3596,555,2025-04-21,2025-06-04,3817.95,2
3597,555,2025-02-25,2025-04-04,2777.44,2
3598,555,2024-11-13,2024-12-07,1249.88,4
3599,556,2024-08-19,2024-09-13,2910.29,2
3600,556,2024-11-18,2024-12-20,4883.39,1
3601,556,2025-05-09,2025-06-11,4633.77,2
3602,556,2025-04-07,2025-05-08,3259.8,1
3603,556,2025-02-10,2025-03-19,1317.83,3
3604,556,2024-09-18,2024-10-16,4537.52,1
3605,556,2025-05-07,2025-06-02,813.49,2
3606,557,2025-04-06,2025-05-15,779.6,2
3607,557,2025-03-31,2025-05-12,339.94,2
3608,557,2024-11-19,2024-12-21,4450.46,4
3609,557,2024-07-17,2024-08-02,1334.6,2
3610,557,2024-07-05,2024-08-16,3908.2,3
3611,558,2024-09-06,2024-10-17,2025.57,4
3612,558,2025-06-01,2025-06-28,4344.91,2
3613,558,2024-09-06,2024-10-17,3118.51,2
3614,558,2024-06-07,2024-07-02,994.99,2
3615,558,2025-02-28,2025-03-21,2898.77,1
3616,558,2025-05-20,2025-06-20,137.59,4
3617,558,2024-11-23,2024-12-25,4629.66,3
3618,559,2025-03-09,2025-04-07,2040.63,2
3619,559,2024-09-06,2024-10-09,2905.01,3
3620,559,2024-10-06,2024-10-28,478.36,2
3621,559,2024-10-31,2024-11-15,126.13,1
3622,559,2024-12-28,2025-01-25,1006.97,2
3623,559,2024-12-12,2025-01-04,1687.4,2
3624,559,2025-01-04,2025-02-11,2394.77,4
3625,559,2024-07-07,2024-08-20,4320.04,1
3626,559,2024-10-03,2024-11-16,4861.57,2
3627,560,2024-09-28,2024-11-11,4954.2,2
3628,560,2024-09-20,2024-10-13,373.76,2
3629,560,2024-11-21,2024-12-14,996.21,2
3630,560,2024-07-29,2024-09-12,3246.07,2
3631,560,2025-05-17,2025-06-06,4136.79,1
3632,561,2025-02-12,2025-03-15,2273.48,2
3633,561,2025-05-26,2025-06-26,4908.29,3
3634,561,2024-07-15,2024-08-08,2106.51,2
3635,561,2025-04-18,2025-05-06,2147.14,2
3636,561,2025-05-15,2025-06-11,3863.3,4
3637,561,2025-01-26,2025-02-19,115.0,3
3638,561,2024-07-14,2024-08-23,1588.57,1
3639,561,2024-12-17,2025-01-09,3037.65,2
3640,561,2025-05-30,2025-07-05,4312.81,3
3641,561,2025-02-01,2025-02-21,2080.06,2
3642,562,2024-09-22,2024-10-26,1852.05,2
3643,562,2024-12-16,2025-01-24,2659.34,1
3644,562,2024-10-29,2024-11-30,2380.84,1
3645,563,2025-01-28,2025-02-13,1355.71,2
3646,563,2024-11-29,2024-12-31,2346.24,1
3647,563,2024-10-06,2024-11-07,1299.75,3
3648,563,2024-06-12,2024-07-23,529.14,1
3649,564,2024-06-08,2024-07-18,2861.41,4
3650,564,2025-03-24,2025-04-28,1202.07,1
3651,564,2024-07-08,2024-07-30,4842.68,4
3652,564,2024-12-29,2025-02-12,2059.51,2
3653,564,2024-08-02,2024-08-30,3603.58,4
3654,564,2025-03-17,2025-04-22,4977.03,2
3655,565,2025-03-01,2025-04-05,4025.03,1
3656,565,2025-03-02,2025-04-12,1765.22,4
3657,565,2025-05-14,2025-06-24,2859.14,2
3658,566,2025-01-18,2025-03-01,4281.68,2
3659,566,2024-10-26,2024-11-11,4609.03,1
3660,566,2025-01-05,2025-01-24,528.17,2
3661,566,2025-05-04,2025-06-10,4272.75,1
3662,566,2024-07-26,2024-08-24,2309.67,2
3663,566,2024-07-23,2024-09-03,4453.38,1
3664,566,2024-11-02,2024-11-26,1849.92,2
3665,566,2025-02-15,2025-03-25,1666.66,2
3666,566,2024-08-01,2024-09-15,1833.34,2
3667,566,2025-05-02,2025-06-08,2981.11,1
3668,567,2024-10-24,2024-12-05,3933.77,2
3669,567,2024-09-01,2024-09-16,185.02,2
3670,567,2024-09-22,2024-10-25,2623.95,2
3671,567,2025-02-28,2025-03-21,1049.91,1
3672,568,2024-12-19,2025-01-26,559.17,3
3673,568,2025-04-30,2025-06-08,316.88,2
3674,568,2025-02-17,2025-03-27,1359.46,2
3675,568,2024-10-04,2024-10-19,1014.59,2
3676,568,2024-12-27,2025-01-15,1753.01,1
3677,569,2024-09-30,2024-11-12,917.68,2
3678,569,2025-05-21,2025-06-24,3557.66,2
3679,569,2025-01-26,2025-02-13,4982.36,2
3680,569,2024-12-24,2025-01-21,4661.23,1
3681,569,2025-04-30,2025-05-16,1256.31,2
3682,569,2024-07-18,2024-08-03,4343.98,2
3683,569,2025-02-16,2025-03-03,4425.45,2
3684,569,2024-06-29,2024-07-30,1451.59,2
3685,570,2024-07-21,2024-08-11,4582.79,1
3686,570,2025-05-02,2025-05-25,4788.06,2
3687,570,2025-01-14,2025-02-23,882.26,2
3688,570,2024-08-22,2024-09-14,1491.56,1
3689,570,2025-04-03,2025-04-29,2975.06,2
3690,570,2024-07-31,2024-09-08,1521.82,2
3691,571,2024-09-03,2024-10-15,2854.34,2
3692,571,2025-01-30,2025-02-17,3099.76,1
3693,571,2024-10-02,2024-10-26,4094.44,2
3694,572,2024-10-18,2024-11-30,753.25,4
3695,572,2024-06-18,2024-07-27,4867.46,2
3696,572,2024-09-20,2024-10-07,717.71,2
3697,572,2025-06-07,2025-07-12,1577.09,2
3698,572,2024-11-12,2024-12-15,3017.49,4
3699,572,2025-01-24,2025-02-24,4546.87,2
3700,572,2025-02-28,2025-03-29,3716.41,1
3701,572,2025-03-16,2025-04-11,4548.07,4
3702,573,2024-08-06,2024-08-22,3522.27,2
3703,573,2025-04-09,2025-05-17,2746.7,2
3704,573,2024-10-28,2024-11-23,331.03,2
3705,573,2024-12-04,2025-01-17,3069.54,1
3706,573,2025-04-03,2025-05-02,4549.72,2
3707,573,2024-06-13,2024-07-08,1998.92,1
3708,573,2024-07-03,2024-08-07,2317.13,1
3709,573,2025-01-07,2025-01-22,1594.4,2
3710,573,2024-08-16,2024-09-05,4649.05,4
3711,574,2024-07-05,2024-08-19,4954.92,2
3712,574,2024-10-21,2024-11-18,4217.34,2
3713,574,2024-12-24,2025-01-19,1203.45,2
3714,574,2025-04-18,2025-06-02,4137.42,2
3715,574,2024-11-15,2024-12-27,3607.14,1
3716,574,2024-07-09,2024-08-08,432.03,2
3717,574,2024-09-26,2024-10-30,405.54,1
3718,574,2024-12-11,2025-01-09,1934.06,3
3719,575,2025-03-25,2025-04-13,4575.04,2
3720,575,2025-02-06,2025-03-14,553.46,2
3721,575,2025-02-06,2025-03-13,1555.86,3
3722,575,2024-12-27,2025-02-10,3938.52,2
3723,575,2025-01-12,2025-02-22,3131.73,2
3724,575,2024-06-15,2024-07-02,4873.14,3
3725,575,2024-11-21,2025-01-03,1234.73,3
3726,576,2024-10-29,2024-11-20,1502.58,2
3727,576,2024-10-05,2024-11-02,4986.49,2
3728,576,2025-02-28,2025-04-11,1583.64,2
3729,576,2024-10-15,2024-11-16,1544.09,2
3730,576,2024-11-13,2024-11-30,1613.81,3
3731,576,2024-09-04,2024-09-21,1064.48,2
3732,576,2025-03-15,2025-04-20,765.71,3
3733,576,2025-05-12,2025-05-28,109.68,2
3734,576,2025-06-03,2025-07-06,4833.05,1
3735,577,2024-07-26,2024-09-03,4490.16,1
3736,577,2024-07-24,2024-08-24,2703.26,2
3737,577,2024-11-22,2024-12-28,4662.19,2
3738,577,2025-01-03,2025-02-09,4164.21,2
3739,577,2024-12-07,2025-01-18,4716.32,2
3740,577,2024-11-20,2024-12-21,2425.51,2
3741,577,2025-02-13,2025-03-19,2584.82,2
3742,577,2024-10-24,2024-11-27,1369.62,4
3743,577,2024-10-09,2024-10-30,1567.28,2
3744,578,2025-02-21,2025-04-05,2824.0,3
3745,578,2025-04-24,2025-05-21,3948.88,4
3746,578,2024-09-18,2024-10-20,1297.61,2
3747,578,2024-11-17,2024-12-09,1997.08,3
3748,579,2025-02-04,2025-03-03,2532.88,2
3749,579,2024-10-06,2024-10-24,2374.9,2
3750,579,2025-01-07,2025-02-14,4678.92,2
3751,579,2025-01-19,2025-03-02,3515.12,4
3752,580,2024-09-20,2024-10-30,1491.0,3
3753,580,2024-09-28,2024-11-10,526.85,1
3754,580,2025-05-27,2025-06-17,4138.3,3
3755,580,2025-04-11,2025-05-07,2416.8,2
3756,580,2025-04-16,2025-05-12,3321.14,2
3757,580,2024-08-15,2024-09-15,441.84,2
3758,580,2024-12-16,2025-01-07,1991.36,2
3759,580,2024-09-30,2024-10-30,864.51,3
3760,581,2024-09-10,2024-09-29,4618.56,2
3761,581,2024-06-12,2024-07-27,4827.1,4
3762,581,2025-04-14,2025-05-23,3399.86,1
3763,581,2024-11-24,2024-12-14,3461.48,2
3764,581,2024-09-17,2024-10-10,3157.49,1
3765,581,2024-07-04,2024-08-02,4197.85,1
3766,581,2025-04-28,2025-06-12,2972.59,2
