id,fatura_id,data_pagamento,valor_pago
1699,2271,2025-06-23,66.44
1700,2272,2024-10-06,123.03
1701,2273,2025-02-15,15.18
1702,2274,2025-06-25,3199.46
1703,2276,2024-10-26,800.2
1704,2277,2024-10-16,530.63
1705,2278,2024-12-06,1319.39
1706,2280,2024-10-31,638.33
1707,2281,2024-09-05,726.19
1708,2282,2025-03-02,115.25
1709,2283,2025-01-22,2029.51
1710,2284,2025-02-12,676.48
1711,2285,2025-01-28,406.23
1712,2286,2024-11-20,106.66
1713,2290,2024-09-11,277.48
1714,2291,2025-07-02,2551.35
1715,2292,2025-03-14,2608.24
1716,2292,2025-03-02,227.84
1717,2293,2025-05-05,796.8
1718,2296,2024-12-29,452.54
1719,2297,2024-09-10,2190.35
1720,2297,2024-10-16,426.75
1721,2298,2025-06-05,1467.44
1722,2299,2024-12-20,110.08
1723,2300,2025-01-04,40.9
1724,2301,2024-07-11,1375.82
1725,2302,2025-06-27,2342.13
1726,2303,2024-07-10,1754.4
1727,2305,2024-09-07,541.1
1728,2308,2025-06-01,341.58
1729,2308,2025-06-08,260.92
1730,2309,2024-12-06,2185.14
1731,2310,2024-10-30,2362.33
1732,2312,2025-05-16,3160.71
1733,2313,2025-02-25,304.31
1734,2314,2025-04-25,3921.6
1735,2315,2025-05-25,6.72
1736,2318,2025-03-19,421.82
1737,2319,2024-10-16,2990.12
1738,2320,2025-07-21,58.75
1739,2322,2024-08-05,1350.29
1740,2322,2024-07-17,2559.38
1741,2324,2024-07-25,278.95
1742,2325,2024-09-23,1497.86
1743,2326,2025-02-14,74.77
1744,2326,2025-01-31,435.54
1745,2328,2024-09-27,3254.88
1746,2329,2024-11-26,14.4
1747,2330,2024-12-10,662.31
1748,2331,2025-06-02,233.83
1749,2333,2025-05-11,747.45
1750,2335,2024-09-29,2898.39
1751,2336,2024-09-08,134.49
1752,2337,2025-03-25,530.62
1753,2338,2024-10-15,2446.42
1754,2339,2025-06-08,107.23
1755,2340,2024-10-06,1154.98
1756,2342,2024-09-28,1864.26
1757,2343,2024-08-30,2052.32
1758,2344,2025-01-13,447.66
1759,2347,2024-08-17,1132.99
1760,2348,2025-02-08,1394.78
1761,2349,2025-03-11,21.3
1762,2351,2024-09-01,998.3
1763,2352,2024-12-09,684.66
1764,2353,2024-08-20,4311.64
1765,2354,2024-10-31,1019.28
1766,2355,2025-06-23,2515.38
1767,2356,2025-01-07,2298.38
1768,2357,2025-04-25,43.21
1769,2358,2024-08-10,31.82
1770,2359,2025-03-02,3910.8
1771,2360,2024-10-05,3841.75
1772,2361,2024-06-29,1148.07
1773,2362,2024-10-27,1590.11
1774,2363,2025-02-05,3303.85
1775,2363,2025-01-20,556.07
1776,2364,2025-01-28,2007.67
1777,2365,2024-10-09,1894.45
1778,2366,2024-12-01,2102.61
1779,2367,2025-07-24,62.3
1780,2370,2024-09-08,1721.13
1781,2371,2025-03-08,749.74
1782,2372,2024-11-15,152.21
1783,2372,2024-12-01,3245.91
1784,2373,2025-04-03,14.11
1785,2376,2025-03-28,1485.84
1786,2378,2024-12-18,383.21
1787,2379,2024-10-02,4002.73
1788,2380,2024-10-09,1045.42
1789,2382,2025-06-10,1245.76
1790,2385,2024-10-23,3328.81
1791,2386,2025-01-06,1840.89
1792,2387,2024-12-13,969.63
1793,2389,2025-07-06,1371.01
1794,2390,2024-08-31,1419.11
1795,2392,2024-06-29,408.78
1796,2393,2025-01-16,3478.47
1797,2394,2024-08-18,1129.35
1798,2396,2025-07-08,1950.34
1799,2398,2025-01-06,30.18
1800,2399,2025-03-08,117.04
1801,2400,2024-11-04,823.15
1802,2401,2024-10-07,1288.83
1803,2404,2024-07-19,2739.63
1804,2404,2024-08-03,1471.41
1805,2405,2024-10-28,378.19
1806,2406,2025-04-05,2323.49
1807,2407,2024-10-10,54.16
1808,2408,2025-03-27,107.24
1809,2410,2025-01-06,312.82
1810,2414,2025-01-09,23.14
1811,2417,2025-05-01,3958.15
1812,2418,2024-09-04,81.8
1813,2424,2025-06-03,663.68
1814,2425,2024-07-31,182.31
1815,2427,2024-12-31,3691.82
1816,2428,2025-05-04,430.16
1817,2429,2025-07-15,523.58
1818,2432,2025-05-28,145.29
1819,2434,2024-08-06,503.24
1820,2435,2024-11-19,3092.02
1821,2436,2024-09-25,397.6
1822,2438,2024-09-02,2151.32
1823,2439,2025-07-12,593.77
1824,2440,2025-05-15,1414.1
1825,2441,2024-12-06,889.4
1826,2442,2025-02-13,17.11
1827,2444,2024-08-11,403.06
1828,2445,2025-05-08,2868.09
1829,2446,2024-10-19,369.5
1830,2447,2024-10-05,276.88
1831,2449,2025-01-13,2447.93
1832,2450,2024-11-21,629.63
1833,2451,2025-01-21,612.43
1834,2454,2024-09-20,1381.4
1835,2455,2025-04-09,116.47
1836,2456,2025-03-29,1988.39
1837,2459,2025-05-15,449.62
1838,2460,2025-07-10,1016.05
1839,2461,2025-06-10,1501.84
1840,2462,2024-11-29,1146.73
1841,2463,2024-07-29,913.57
1842,2465,2025-01-22,1537.89
1843,2466,2024-12-31,1952.99
1844,2467,2024-11-18,8.54
1845,2468,2024-06-27,153.88
1846,2469,2024-10-21,124.85
1847,2471,2025-01-08,79.03
1848,2472,2025-04-10,587.07
1849,2473,2024-11-30,458.3
1850,2474,2024-11-22,462.31
1851,2475,2025-05-26,123.73
1852,2477,2025-01-10,510.48
1853,2479,2024-08-27,2422.88
1854,2480,2024-09-11,336.81
1855,2481,2025-05-29,140.56
1856,2482,2025-01-21,1918.79
1857,2483,2024-10-05,76.22
1858,2486,2024-12-20,1115.3
1859,2489,2025-04-24,363.98
1860,2490,2025-02-11,1296.4
1861,2492,2024-12-20,3163.45
1862,2493,2025-03-10,1136.8
1863,2494,2025-06-12,3036.82
1864,2496,2025-04-10,26.23
1865,2498,2024-12-02,532.13
1866,2499,2025-06-29,175.12
1867,2500,2024-11-16,1810.38
1868,2501,2024-07-17,96.93
1869,2503,2025-06-01,886.96
1870,2504,2024-08-28,4337.74
1871,2505,2024-10-16,927.87
1872,2508,2024-11-10,177.14
1873,2508,2024-09-26,1220.18
1874,2509,2025-02-21,800.41
1875,2510,2024-11-23,2708.97
1876,2512,2024-08-14,293.97
1877,2515,2025-04-01,333.6
1878,2517,2025-04-11,1824.88
1879,2519,2025-02-06,1297.54
1880,2521,2024-08-07,879.09
1881,2522,2025-06-25,2323.39
1882,2523,2024-10-31,1149.02
1883,2525,2024-08-19,2168.65
1884,2526,2024-11-10,117.03
1885,2529,2024-12-31,910.22
1886,2530,2025-06-15,2371.99
1887,2531,2025-01-13,1615.0
1888,2532,2024-10-24,23.27
1889,2535,2024-08-28,1266.82
1890,2536,2024-12-31,2649.58
1891,2537,2024-06-28,1102.42
1892,2538,2024-12-10,869.67
1893,2539,2025-04-07,1874.17
1894,2540,2024-09-25,1300.78
1895,2540,2024-09-10,5.4
1896,2541,2025-05-13,59.97
1897,2542,2025-06-28,1620.97
1898,2543,2024-12-03,669.14
1899,2544,2024-12-10,1093.44
1900,2545,2024-10-11,390.71
1901,2546,2025-06-25,2152.27
1902,2547,2025-04-12,170.31
1903,2548,2024-08-12,666.08
1904,2549,2024-11-19,134.88
1905,2550,2025-03-07,546.53
1906,2550,2025-03-02,504.64
1907,2552,2025-02-24,403.58
1908,2553,2024-10-07,743.61
1909,2554,2024-10-11,4298.3
1910,2555,2024-11-11,438.15
1911,2557,2024-11-22,723.82
1912,2557,2024-11-24,195.08
1913,2558,2024-08-27,2919.95
1914,2559,2025-04-19,1322.02
1915,2561,2025-03-22,2652.43
1916,2562,2025-03-05,2805.68
1917,2566,2025-02-11,52.64
1918,2567,2025-03-29,1222.42
1919,2568,2024-11-14,3023.4
1920,2569,2025-02-01,929.79
1921,2570,2024-07-15,2550.69
1922,2571,2025-02-11,1208.7
1923,2573,2025-03-30,347.01
1924,2574,2024-08-15,108.95
1925,2575,2024-09-22,112.56
1926,2576,2025-03-08,1495.8
1927,2577,2025-04-07,2148.66
1928,2578,2024-07-30,531.1
1929,2579,2024-09-10,861.61
1930,2580,2024-10-22,588.77
1931,2581,2025-06-18,249.68
1932,2582,2024-11-06,1293.02
1933,2583,2024-07-05,3788.05
1934,2584,2024-08-31,512.99
1935,2584,2024-09-06,192.25
1936,2585,2024-08-02,2513.72
1937,2586,2025-06-23,2498.51
1938,2588,2025-02-16,552.18
1939,2589,2025-04-07,1578.92
1940,2590,2025-03-24,1352.42
1941,2591,2024-11-06,2052.55
1942,2592,2024-10-25,2821.46
1943,2593,2025-04-23,2423.47
1944,2595,2025-01-23,3511.78
1945,2596,2024-10-23,97.34
1946,2597,2024-09-30,884.29
1947,2598,2025-02-09,9.6
1948,2599,2025-07-31,2030.12
1949,2602,2025-02-06,3013.3
1950,2603,2025-03-09,1463.55
1951,2604,2024-10-31,142.57
1952,2605,2024-12-19,321.71
1953,2606,2024-11-15,390.87
1954,2607,2025-01-11,1694.17
1955,2608,2024-07-26,1228.63
1956,2609,2024-12-29,1770.5
1957,2610,2025-06-12,1178.41
1958,2610,2025-05-07,341.18
1959,2611,2024-12-09,897.23
1960,2613,2024-11-16,14.61
1961,2615,2024-09-10,1787.85
1962,2616,2025-02-05,993.85
1963,2618,2025-03-23,135.75
1964,2619,2025-02-08,1679.22
1965,2620,2024-08-16,3014.56
1966,2622,2025-07-05,1007.29
1967,2623,2025-05-23,4140.89
1968,2624,2025-01-28,27.77
1969,2626,2025-02-06,1195.62
1970,2629,2025-01-08,1227.39
1971,2630,2025-02-15,194.05
1972,2631,2025-03-09,1019.35
1973,2632,2025-02-09,342.35
1974,2633,2025-01-21,43.11
1975,2635,2025-03-01,53.48
1976,2635,2025-03-22,113.39
1977,2636,2025-07-05,3576.89
1978,2637,2025-07-15,21.61
1979,2638,2025-07-30,198.74
1980,2639,2025-07-03,657.3
1981,2640,2025-01-31,464.91
1982,2644,2025-04-03,1166.6
1983,2646,2024-12-19,865.04
1984,2647,2025-01-26,879.79
1985,2648,2024-07-02,1764.42
1986,2649,2024-11-02,3364.42
1987,2651,2024-10-23,4560.37
1988,2652,2024-09-21,1505.55
1989,2653,2024-11-30,239.16
1990,2654,2024-12-31,3654.03
1991,2656,2025-05-09,91.31
1992,2657,2025-01-31,2227.53
1993,2658,2025-06-11,210.02
1994,2661,2025-01-21,477.02
1995,2662,2025-02-07,703.23
1996,2663,2025-05-23,1924.06
1997,2664,2024-11-09,4800.15
1998,2666,2024-12-10,2152.26
1999,2668,2025-05-13,470.46
2000,2669,2025-05-12,189.47
2001,2671,2024-06-24,1423.29
2002,2672,2025-01-18,1183.01
2003,2674,2025-05-16,88.63
2004,2675,2024-12-07,225.13
2005,2676,2024-12-10,899.11
2006,2677,2024-12-06,190.57
2007,2678,2025-05-21,2662.6
2008,2679,2024-08-06,1592.32
2009,2680,2025-04-09,1161.82
2010,2681,2025-07-22,164.67
2011,2681,2025-06-02,1063.94
2012,2682,2025-01-31,167.24
2013,2683,2025-04-12,1737.89
2014,2684,2024-06-28,215.41
2015,2685,2025-05-13,128.11
2016,2686,2025-06-15,2518.71
2017,2687,2025-02-16,3576.15
2018,2689,2024-11-27,44.8
2019,2691,2024-08-22,987.64
2020,2693,2025-01-02,2230.04
2021,2694,2024-10-23,4164.26
2022,2695,2024-10-04,3208.39
2023,2696,2024-12-04,186.45
2024,2698,2025-01-16,3261.67
2025,2700,2024-11-28,1083.64
2026,2701,2025-06-09,1091.6
2027,2702,2024-11-03,323.35
2028,2703,2025-02-26,395.63
2029,2705,2025-06-03,3578.11
2030,2706,2024-12-25,1008.18
2031,2707,2025-01-19,451.5
2032,2709,2024-08-05,994.94
2033,2710,2025-05-17,655.39
2034,2711,2024-12-15,2112.28
2035,2712,2025-04-22,946.26
2036,2713,2025-01-28,2597.74
2037,2715,2025-03-30,897.22
2038,2716,2025-01-27,2500.06
2039,2717,2025-06-26,186.19
2040,2718,2024-11-13,2319.05
2041,2719,2024-08-27,1530.98
2042,2720,2024-07-20,2928.44
2043,2722,2024-10-01,238.31
2044,2723,2025-07-07,2393.87
2045,2724,2024-09-17,4500.2
2046,2725,2025-02-07,3287.69
2047,2726,2024-08-30,1788.67
2048,2727,2025-03-10,92.7
2049,2728,2024-07-13,3490.85
2050,2729,2025-05-19,1481.87
2051,2730,2024-08-20,73.9
2052,2732,2025-02-07,1093.13
2053,2733,2025-05-24,1120.2
2054,2734,2025-05-17,2197.12
2055,2735,2025-06-06,2048.6
2056,2736,2024-08-04,992.68
2057,2737,2025-05-06,160.11
2058,2738,2024-11-27,503.55
2059,2739,2025-04-20,207.52
2060,2740,2025-04-17,3599.68
2061,2740,2025-04-01,848.47
2062,2742,2025-01-24,1005.85
2063,2743,2025-02-03,3061.28
2064,2744,2024-09-21,697.33
2065,2746,2025-02-26,2514.46
2066,2748,2025-01-24,2275.75
2067,2749,2025-02-09,481.93
2068,2750,2024-09-03,1370.38
2069,2751,2025-02-24,2220.05
2070,2752,2024-07-29,2458.42
2071,2753,2024-11-08,843.65
2072,2755,2024-11-05,522.17
2073,2756,2024-10-29,101.72
2074,2757,2024-08-15,700.13
2075,2758,2024-10-03,2341.18
2076,2758,2024-10-08,1280.92
2077,2759,2025-05-04,224.38
2078,2760,2025-06-14,4296.91
2079,2761,2024-11-30,1566.59
2080,2761,2024-11-24,1859.13
2081,2763,2025-03-15,3766.14
2082,2764,2024-11-05,790.75
2083,2765,2024-10-14,632.69
2084,2770,2024-12-07,1552.63
2085,2772,2025-04-01,1382.6
2086,2774,2025-03-14,735.47
2087,2775,2024-10-14,1268.85
2088,2776,2024-08-27,354.58
2089,2779,2024-08-06,2140.61
2090,2782,2025-01-08,1278.02
2091,2784,2025-02-23,530.57
2092,2786,2025-01-05,1306.57
2093,2787,2024-10-26,49.53
2094,2788,2025-05-29,228.78
2095,2789,2024-09-30,603.5
2096,2790,2025-06-03,2241.94
2097,2792,2025-07-14,22.42
2098,2793,2024-09-10,648.59
2099,2794,2025-01-06,195.83
2100,2795,2024-10-08,956.18
2101,2797,2025-02-28,1720.64
2102,2799,2025-02-02,2593.8
2103,2800,2025-03-16,1147.29
2104,2802,2025-05-01,3548.0
2105,2804,2025-07-20,2561.56
2106,2805,2024-12-05,4114.4
2107,2806,2025-03-23,1578.4
2108,2806,2025-03-21,164.26
2109,2808,2024-09-10,438.05
2110,2809,2024-11-22,104.41
2111,2809,2024-12-10,300.84
2112,2810,2025-06-20,3896.03
2113,2810,2025-06-13,292.7
2114,2811,2024-09-24,8.12
2115,2813,2024-08-23,668.21
2116,2814,2024-08-20,252.04
2117,2816,2024-09-06,1915.94
2118,2817,2024-08-25,1314.98
2119,2819,2025-05-10,1348.03
2120,2820,2024-09-18,1481.87
2121,2822,2025-03-23,239.69
2122,2822,2025-04-14,2038.64
2123,2823,2025-03-27,67.43
2124,2826,2024-09-02,3044.02
2125,2827,2024-09-09,58.01
2126,2828,2025-02-16,2029.29
2127,2829,2025-01-24,467.39
2128,2830,2025-04-06,575.12
2129,2830,2025-02-17,402.13
2130,2831,2025-04-25,650.28
2131,2834,2025-01-31,203.05
2132,2835,2025-06-21,2286.14
2133,2836,2024-07-11,193.18
2134,2836,2024-08-07,15.67
2135,2837,2024-10-13,525.05
2136,2838,2024-07-27,1574.73
2137,2839,2024-09-11,2215.82
2138,2840,2024-09-14,596.73
2139,2842,2025-04-19,3235.69
2140,2844,2024-09-28,509.18
2141,2845,2025-06-13,1556.89
2142,2846,2024-12-14,363.69
2143,2847,2025-01-17,1064.44
2144,2848,2024-12-01,29.63
2145,2849,2024-11-03,341.72
2146,2849,2024-11-20,377.83
2147,2850,2024-11-26,745.57
2148,2852,2024-09-29,1660.32
2149,2853,2025-01-19,320.75
2150,2855,2025-02-11,216.91
2151,2856,2024-10-04,1696.42
2152,2857,2025-06-10,229.49
2153,2860,2025-02-04,987.06
2154,2862,2024-11-22,1872.05
2155,2863,2025-03-21,963.93
2156,2865,2024-07-29,1631.42
2157,2866,2024-10-15,2698.48
2158,2867,2025-07-14,2463.56
2159,2868,2024-11-10,1829.55
2160,2869,2024-08-10,892.52
2161,2870,2024-09-16,580.5
2162,2871,2024-08-08,770.76
2163,2872,2025-02-04,2710.21
2164,2874,2025-05-20,3238.72
2165,2875,2025-06-03,372.63
2166,2876,2024-06-18,2096.83
2167,2877,2025-02-22,1001.9
2168,2879,2024-10-30,327.26
2169,2880,2024-08-08,155.79
2170,2881,2024-10-23,1422.95
2171,2883,2024-12-23,557.01
2172,2885,2025-06-09,779.87
2173,2887,2024-08-27,3808.68
2174,2889,2024-07-01,2576.05
2175,2890,2024-07-22,2620.02
2176,2891,2025-04-18,1256.42
2177,2892,2024-11-07,92.57
2178,2893,2025-01-07,504.57
2179,2894,2024-07-13,673.76
2180,2895,2025-03-16,932.34
2181,2896,2025-05-21,188.28
2182,2898,2025-04-26,1348.69
2183,2900,2024-09-13,699.41
2184,2901,2025-01-06,1345.39
2185,2901,2025-01-19,1685.03
2186,2906,2025-01-30,1040.55
2187,2908,2024-07-04,2864.41
2188,2910,2025-06-27,2492.95
2189,2911,2024-11-06,1387.88
2190,2912,2025-02-13,2762.76
2191,2913,2025-02-04,618.0
2192,2916,2024-11-21,420.73
2193,2917,2024-07-17,1136.01
2194,2918,2025-03-26,527.29
2195,2919,2025-05-05,4243.8
2196,2920,2025-04-27,586.92
2197,2922,2024-10-08,1935.48
2198,2923,2024-11-07,1381.75
2199,2924,2025-04-07,696.02
2200,2925,2024-09-13,2362.67
2201,2926,2025-05-29,1597.88
2202,2927,2024-09-04,2622.95
2203,2928,2025-01-12,2677.31
2204,2929,2025-01-08,471.48
2205,2930,2025-04-08,3942.15
2206,2931,2024-11-06,157.91
2207,2932,2024-09-01,1310.47
2208,2933,2025-05-30,409.84
2209,2934,2024-08-19,286.67
2210,2935,2025-05-29,210.32
2211,2936,2025-01-23,2432.24
2212,2938,2024-10-18,314.76
2213,2940,2025-04-28,765.53
2214,2941,2024-11-15,1514.21
2215,2942,2024-08-29,259.23
2216,2943,2025-02-05,531.96
2217,2944,2024-10-13,1141.34
2218,2944,2024-09-11,229.35
2219,2945,2025-05-12,16.04
2220,2946,2024-09-05,155.82
2221,2947,2024-08-22,2307.29
2222,2948,2025-06-26,2487.73
2223,2949,2024-10-14,1561.06
2224,2952,2025-04-15,974.31
2225,2953,2024-11-07,49.08
2226,2954,2025-06-14,721.28
2227,2954,2025-07-20,352.29
2228,2955,2024-10-18,1309.45
2229,2956,2024-10-07,2516.72
2230,2957,2025-06-22,446.76
2231,2957,2025-07-02,6.92
2232,2958,2024-11-06,124.03
2233,2959,2025-03-11,3346.65
2234,2961,2024-09-16,1418.29
2235,2962,2025-05-28,2254.68
2236,2964,2025-04-26,1569.87
2237,2967,2024-12-31,259.13
2238,2968,2025-01-16,20.87
2239,2969,2025-06-16,730.25
2240,2971,2025-05-10,2320.85
2241,2972,2025-05-09,1693.03
2242,2974,2025-07-01,383.68
2243,2975,2024-10-28,1810.77
2244,2976,2025-01-27,3681.16
2245,2978,2025-06-30,1402.16
2246,2979,2024-10-13,884.34
2247,2981,2024-07-11,1519.41
2248,2982,2025-03-15,2475.1
2249,2983,2025-05-20,2916.18
2250,2984,2025-04-07,743.34
2251,2985,2025-06-02,2489.79
2252,2988,2024-12-18,3332.28
2253,2989,2024-12-20,335.3
2254,2990,2024-12-01,155.59
2255,2992,2025-01-13,1613.01
2256,2994,2025-01-03,1.89
2257,2996,2025-02-12,2647.61
2258,2997,2025-02-09,432.63
2259,2998,2024-09-29,2.01
2260,2999,2024-09-15,667.95
2261,3000,2025-01-19,330.63
2262,3002,2025-02-16,715.64
2263,3005,2025-03-20,1586.54
2264,3006,2024-10-27,510.03
2265,3008,2025-03-17,1275.11
2266,3009,2024-10-10,1113.73
2267,3010,2024-09-28,75.84
2268,3014,2024-11-10,1458.48
2269,3015,2024-10-02,1615.87
2270,3016,2024-12-22,1356.18
2271,3018,2025-06-19,351.54
2272,3019,2025-03-29,1249.81
2273,3020,2024-07-09,126.35
2274,3021,2024-10-07,105.51
2275,3022,2024-11-09,1058.56
2276,3023,2025-06-06,753.12
2277,3024,2025-02-09,56.01
2278,3025,2024-10-24,2803.53
2279,3025,2024-10-21,1158.6
2280,3026,2024-10-19,136.38
2281,3029,2024-12-26,1173.36
2282,3030,2024-12-15,3327.64
2283,3034,2025-03-05,58.9
2284,3035,2024-10-30,359.42
2285,3036,2025-03-24,1305.18
2286,3036,2025-04-19,86.55
2287,3037,2024-11-22,451.71
2288,3038,2025-02-05,50.28
2289,3039,2025-01-17,1336.54
2290,3040,2024-09-12,154.89
2291,3041,2025-03-06,99.74
2292,3042,2024-08-11,2137.26
2293,3043,2024-11-29,321.82
2294,3044,2024-10-19,619.07
2295,3044,2024-09-13,2708.46
2296,3045,2025-06-07,1572.85
2297,3046,2024-11-10,3319.88
2298,3047,2024-10-31,129.04
2299,3049,2024-12-25,446.03
2300,3050,2024-08-27,2339.06
2301,3051,2025-04-02,320.75
2302,3052,2025-04-26,1608.77
2303,3053,2025-03-23,14.9
2304,3054,2024-08-05,2773.94
2305,3055,2025-05-17,1822.09
2306,3056,2024-10-05,701.45
2307,3057,2024-12-27,274.03
2308,3058,2024-11-12,244.12
2309,3060,2024-11-15,1158.38
2310,3060,2024-11-10,503.34
2311,3061,2025-04-16,2250.0
2312,3064,2024-08-13,3636.71
2313,3065,2025-01-10,1.71
2314,3066,2024-12-30,174.39
2315,3067,2025-06-08,1377.58
2316,3070,2025-03-22,1223.3
2317,3071,2025-02-08,1229.69
2318,3071,2025-02-06,1678.59
2319,3072,2024-11-14,473.94
2320,3073,2025-04-16,3204.33
2321,3073,2025-04-11,236.27
2322,3075,2024-06-30,1287.92
2323,3076,2025-06-23,2007.91
2324,3077,2024-08-14,652.67
2325,3078,2024-08-29,3941.6
2326,3080,2025-01-22,1474.26
2327,3081,2025-06-28,27.38
2328,3083,2024-07-25,1119.61
2329,3086,2025-03-26,865.21
2330,3089,2025-01-06,743.11
2331,3090,2024-08-09,2090.7
2332,3091,2024-12-04,2193.9
2333,3092,2025-03-28,39.16
2334,3094,2024-08-20,141.17
2335,3095,2024-10-04,272.67
2336,3096,2025-04-24,2433.96
2337,3096,2025-04-26,1.78
2338,3097,2025-05-05,642.11
2339,3098,2025-04-07,1008.61
2340,3099,2024-06-27,612.11
2341,3100,2025-04-23,2408.59
2342,3101,2025-04-26,1041.88
2343,3102,2024-07-20,465.17
2344,3104,2025-02-08,1609.7
2345,3105,2024-08-17,474.05
2346,3106,2024-08-16,2727.7
2347,3107,2025-03-22,2011.65
2348,3109,2025-05-28,22.07
2349,3110,2025-04-23,383.94
2350,3111,2024-07-31,19.37
2351,3112,2025-02-20,2890.35
2352,3113,2024-08-10,3562.0
2353,3115,2025-01-12,715.75
2354,3117,2025-05-30,2772.73
2355,3119,2025-03-20,595.87
2356,3120,2025-06-08,3081.53
2357,3121,2024-06-30,3335.56
2358,3123,2025-01-25,36.37
2359,3125,2024-12-03,580.17
2360,3126,2024-09-15,278.2
2361,3128,2025-06-05,1342.83
2362,3130,2025-04-19,3189.18
2363,3131,2025-02-14,3397.5
2364,3132,2025-04-16,2462.35
2365,3132,2025-04-26,94.1
2366,3134,2024-12-26,2941.28
2367,3135,2024-11-26,926.49
2368,3137,2024-09-14,323.17
2369,3138,2025-03-20,668.34
2370,3140,2024-09-11,2413.79
2371,3142,2025-05-05,1704.25
2372,3143,2024-11-02,632.92
2373,3145,2024-08-10,1496.48
2374,3147,2025-07-09,568.73
2375,3148,2025-06-06,1745.26
2376,3149,2024-09-19,1439.13
2377,3150,2024-11-12,396.71
2378,3151,2024-07-24,544.46
2379,3152,2025-02-13,107.39
2380,3153,2024-11-16,1845.15
2381,3155,2024-08-31,56.4
2382,3156,2025-01-07,296.71
2383,3157,2025-01-01,58.94
2384,3158,2025-01-08,782.4
2385,3159,2025-02-17,4032.83
2386,3160,2025-04-06,309.74
2387,3161,2025-06-29,1066.03
2388,3162,2024-06-17,725.94
2389,3165,2024-10-08,806.57
2390,3165,2024-10-03,355.45
2391,3166,2024-12-31,114.55
2392,3167,2025-03-25,2256.57
2393,3168,2025-03-10,275.23
2394,3169,2025-04-18,1673.66
2395,3172,2025-05-06,404.42
2396,3173,2024-12-06,961.99
2397,3176,2024-08-09,571.42
2398,3177,2024-10-14,90.74
2399,3178,2025-04-27,1674.85
2400,3179,2024-11-19,3353.78
2401,3180,2024-12-18,956.77
2402,3181,2025-04-06,2005.63
2403,3182,2025-03-13,304.69
2404,3183,2024-10-03,588.88
2405,3184,2024-08-31,125.61
2406,3185,2024-12-06,776.18
2407,3185,2025-01-26,1792.09
2408,3187,2024-10-05,1442.59
2409,3188,2025-07-16,4824.02
2410,3189,2025-04-28,1190.15
2411,3190,2025-02-15,2961.89
2412,3191,2024-11-27,51.4
2413,3192,2025-04-15,1645.74
2414,3195,2025-04-16,1456.25
2415,3196,2025-01-08,259.17
2416,3198,2025-03-13,3319.76
2417,3200,2024-08-18,2825.73
2418,3201,2024-08-11,21.17
2419,3202,2024-08-09,4066.05
2420,3203,2024-08-28,254.76
2421,3204,2025-07-07,2653.44
2422,3205,2025-05-16,1016.14
2423,3210,2024-11-25,514.26
2424,3211,2024-08-12,1651.86
2425,3212,2024-12-20,125.51
2426,3213,2025-02-14,1269.54
2427,3214,2025-04-22,574.5
2428,3215,2025-06-07,295.23
2429,3216,2025-06-14,434.1
2430,3217,2025-04-20,1019.38
2431,3218,2024-10-13,2181.26
2432,3219,2025-02-05,742.62
2433,3219,2025-03-17,335.15
2434,3220,2024-11-24,302.89
2435,3221,2025-03-09,2911.78
2436,3222,2024-10-29,226.13
2437,3223,2025-01-04,1067.85
2438,3226,2024-11-23,2934.96
2439,3227,2024-08-19,1716.05
2440,3228,2024-07-24,337.8
2441,3230,2025-05-03,3266.94
2442,3231,2025-06-04,131.61
2443,3232,2024-08-25,708.49
2444,3233,2024-07-29,1291.84
2445,3237,2024-10-07,261.38
2446,3238,2024-11-19,84.41
2447,3239,2025-01-10,435.08
2448,3240,2024-08-24,1625.0
2449,3241,2024-07-30,64.91
2450,3244,2025-01-02,2741.16
2451,3245,2025-06-25,2624.35
2452,3246,2025-06-11,135.71
2453,3247,2024-10-07,1935.49
2454,3248,2025-07-02,1816.72
2455,3251,2024-12-01,2046.31
2456,3253,2024-09-09,218.15
2457,3254,2025-03-05,1118.88
2458,3258,2025-03-25,2656.0
2459,3258,2025-04-04,1071.6
2460,3261,2024-08-31,747.65
2461,3263,2025-04-15,10.34
2462,3264,2025-01-30,143.27
2463,3266,2024-12-17,50.33
2464,3267,2025-03-11,132.52
2465,3269,2025-02-14,784.31
2466,3271,2025-01-12,16.42
2467,3273,2025-02-07,1045.89
2468,3274,2024-09-05,501.64
2469,3275,2024-08-28,3679.89
2470,3276,2025-02-12,4010.7
2471,3277,2025-06-28,5.5
2472,3278,2024-08-30,391.86
2473,3279,2024-10-05,2097.77
2474,3281,2025-04-09,525.32
2475,3285,2025-04-07,4043.13
2476,3286,2024-07-25,620.52
2477,3287,2025-02-16,475.4
2478,3288,2025-03-17,1909.38
2479,3291,2025-03-06,73.76
2480,3292,2025-05-30,1459.46
2481,3293,2025-06-08,2255.0
2482,3294,2024-09-13,1492.98
2483,3296,2025-06-16,969.38
2484,3297,2024-11-03,580.06
2485,3298,2025-04-07,2494.41
2486,3299,2025-02-19,252.51
2487,3300,2025-03-04,2649.71
2488,3302,2024-11-23,1137.86
2489,3303,2025-01-05,437.19
2490,3304,2025-01-09,1143.72
2491,3305,2024-11-08,1342.12
2492,3305,2024-11-08,1588.64
2493,3306,2025-06-04,968.73
2494,3309,2024-08-23,392.02
2495,3310,2024-09-25,3334.69
2496,3313,2025-03-16,722.59
2497,3314,2025-04-11,1992.15
